batch 0	ok	201
batch 1	ok	233
batch 2	ok	174
batch 3	ok	182
batch 4	ok	255
batch 5	ok	174
batch 6	ok	258
batch 7	ok	230
batch 8	ok	208
batch 9	ok	154
batch 10	ok	232
batch 11	ok	176
batch 12	ok	182
batch 13	ok	295
batch 14	ok	222
batch 15	ok	180
batch 16	ok	240
batch 17	ok	150
batch 18	ok	217
batch 19	ok	154
batch 20	ok	261
batch 21	ok	238
batch 22	ok	273
batch 23	ok	165
batch 24	ok	130
