# NY.GDP.PCAP.KD.ZG, World Bank API, снято 2026-07-26; только страны, сматченные с GWF
Botswana	1990	3.8762
Botswana	1991	4.5707
Botswana	1992	0.0625
Botswana	1993	-0.9604
Botswana	1994	0.7954
Botswana	1995	4.2588
Botswana	1996	3.2750
Botswana	1997	5.8600
Botswana	1998	-1.7571
Botswana	1999	7.3231
Botswana	2000	-0.1638
Botswana	2001	-1.7911
Botswana	2002	4.0932
Botswana	2003	2.8010
Botswana	2004	0.9207
Botswana	2005	2.6966
Botswana	2006	6.3614
Botswana	2007	3.7619
Botswana	2008	1.1992
Botswana	2009	-15.8997
Botswana	2010	7.8211
Brazil	1961	5.3723
Brazil	1962	3.4659
Brazil	1963	-2.3214
Brazil	1964	0.4506
Brazil	1965	-0.4453
Brazil	1966	3.8240
Brazil	1967	1.4824
Brazil	1968	7.0228
Brazil	1969	6.7879
Brazil	1970	7.7031
Brazil	1971	8.6503
Brazil	1972	9.2493
Brazil	1973	11.2426
Brazil	1974	5.5927
Brazil	1975	2.6944
Brazil	1976	7.6623
Brazil	1977	2.4597
Brazil	1978	2.4949
Brazil	1979	4.2526
Brazil	1980	6.6534
Brazil	1981	-6.4539
Brazil	1982	-1.4421
Brazil	1983	-5.0742
Brazil	1984	3.1207
Brazil	1985	5.5765
Brazil	1986	5.2982
Brazil	1987	1.4987
Brazil	1988	-1.9510
Brazil	1989	1.2753
Brazil	1990	-6.0433
Brazil	1991	-0.6865
Brazil	1992	-2.1885
Brazil	1993	3.2387
Brazil	1994	4.2109
Brazil	1995	2.6321
Brazil	1996	0.6730
Brazil	1997	1.8692
Brazil	1998	-1.1436
Brazil	1999	-0.9848
Brazil	2000	2.9622
Brazil	2001	0.0770
Brazil	2002	1.7820
Brazil	2003	-0.0458
Brazil	2004	4.5717
Brazil	2005	2.0773
Brazil	2006	2.8675
Brazil	2007	5.0015
Brazil	2008	4.0922
Brazil	2009	-1.0163
Brazil	2010	6.6278
Burkina Faso	1961	2.5502
Burkina Faso	1962	4.5875
Burkina Faso	1963	-2.7301
Burkina Faso	1964	0.7214
Burkina Faso	1965	2.1173
Burkina Faso	1966	-1.0958
Burkina Faso	1967	7.0169
Burkina Faso	1968	1.3152
Burkina Faso	1969	0.2767
Burkina Faso	1970	-1.6162
Burkina Faso	1971	-0.3224
Burkina Faso	1972	0.5632
Burkina Faso	1973	-1.3295
Burkina Faso	1974	6.2559
Burkina Faso	1975	0.9432
Burkina Faso	1976	6.2354
Burkina Faso	1977	-1.9419
Burkina Faso	1978	2.0327
Burkina Faso	1979	1.0144
Burkina Faso	1980	-1.8725
Burkina Faso	1981	1.4465
Burkina Faso	1982	6.5780
Burkina Faso	1983	-2.4571
Burkina Faso	1984	-4.5732
Burkina Faso	1985	5.4289
Burkina Faso	1986	4.9522
Burkina Faso	1987	-2.9290
Burkina Faso	1988	2.9907
Burkina Faso	1989	-0.5261
Burkina Faso	1990	-3.1877
Burkina Faso	1991	6.3385
Burkina Faso	1992	-2.2097
Burkina Faso	1993	0.9205
Burkina Faso	1994	-1.2078
Burkina Faso	1995	3.0403
Burkina Faso	1996	8.2100
Burkina Faso	1997	3.6110
Burkina Faso	1998	4.3823
Burkina Faso	1999	4.2938
Burkina Faso	2000	-1.1071
Burkina Faso	2001	3.4098
Burkina Faso	2002	1.1774
Burkina Faso	2003	4.4929
Burkina Faso	2004	1.2436
Burkina Faso	2005	5.2957
Burkina Faso	2006	2.9889
Burkina Faso	2007	1.0013
Burkina Faso	2008	2.7366
Burkina Faso	2009	-0.0002
Burkina Faso	2010	5.3193
Burundi	1961	-15.9020
Burundi	1962	6.3319
Burundi	1963	1.9650
Burundi	1964	3.2887
Burundi	1965	1.1303
Burundi	1966	2.1230
Burundi	1967	10.9686
Burundi	1968	-2.6485
Burundi	1969	-3.5761
Burundi	1970	18.7193
Burundi	1971	0.2797
Burundi	1972	-6.3998
Burundi	1973	7.0411
Burundi	1974	-3.1821
Burundi	1975	-1.7693
Burundi	1976	5.5513
Burundi	1977	8.6445
Burundi	1978	-3.7613
Burundi	1979	-0.8308
Burundi	1980	-3.1598
Burundi	1981	7.6849
Burundi	1982	-3.4922
Burundi	1983	0.9731
Burundi	1984	-2.2421
Burundi	1985	9.3944
Burundi	1986	1.3304
Burundi	1987	3.1233
Burundi	1988	2.7301
Burundi	1989	-0.6209
Burundi	1990	1.3630
Burundi	1991	2.8467
Burundi	1992	-1.6547
Burundi	1993	-3.2412
Burundi	1994	-4.4529
Burundi	1995	-13.2700
Burundi	1996	-8.0635
Burundi	1997	-1.5825
Burundi	1998	2.7680
Burundi	1999	-3.3538
Burundi	2000	-2.8954
Burundi	2001	-0.4696
Burundi	2002	1.5420
Burundi	2003	-4.2954
Burundi	2004	0.9977
Burundi	2005	-2.7789
Burundi	2006	1.6847
Burundi	2007	-0.3112
Burundi	2008	0.6688
Burundi	2009	-1.3400
Burundi	2010	0.2877
Cambodia	1976	7.2760
Cambodia	1977	-7.6555
Cambodia	1978	8.7669
Cambodia	1979	-10.7242
Cambodia	1980	-7.6832
Cambodia	1981	-1.5609
Cambodia	1982	-2.7948
Cambodia	1983	0.7318
Cambodia	1984	1.1816
Cambodia	1985	1.2296
Cambodia	1986	-0.1940
Cambodia	1987	16.4857
Cambodia	1988	7.8009
Cambodia	1989	-0.3456
Cambodia	1990	-2.9704
Cambodia	1991	3.2229
Cambodia	1992	1.3952
Cambodia	1993	-1.9822
Cambodia	1994	-39.2030
Cambodia	1995	1.3541
Cambodia	1996	-1.7769
Cambodia	1997	-2.9120
Cambodia	1998	0.4521
Cambodia	1999	10.7982
Cambodia	2000	8.2583
Cambodia	2001	5.7257
Cambodia	2002	4.6386
Cambodia	2003	8.6297
Cambodia	2004	7.8564
Cambodia	2005	11.6638
Cambodia	2006	9.3179
Cambodia	2007	8.7814
Cambodia	2008	5.8573
Cambodia	2009	2.4467
Cambodia	2010	3.4544
Cameroon	1961	-0.3655
Cameroon	1962	1.1240
Cameroon	1963	1.4991
Cameroon	1964	1.2893
Cameroon	1965	-0.2351
Cameroon	1966	2.2384
Cameroon	1967	-12.9990
Cameroon	1968	3.7676
Cameroon	1969	2.2704
Cameroon	1970	0.4335
Cameroon	1971	0.7521
Cameroon	1972	-0.0784
Cameroon	1973	2.4979
Cameroon	1974	7.7029
Cameroon	1975	8.1841
Cameroon	1976	-7.9932
Cameroon	1977	10.8435
Cameroon	1978	18.7227
Cameroon	1979	3.1046
Cameroon	1980	-5.1046
Cameroon	1981	13.0434
Cameroon	1982	4.9881
Cameroon	1983	4.7015
Cameroon	1984	4.5290
Cameroon	1985	4.8899
Cameroon	1986	3.6025
Cameroon	1987	-5.0755
Cameroon	1988	-10.5343
Cameroon	1989	-4.6547
Cameroon	1990	-8.8324
Cameroon	1991	-6.5735
Cameroon	1992	-5.8374
Cameroon	1993	-10.5166
Cameroon	1994	-0.9439
Cameroon	1995	0.1077
Cameroon	1996	1.4475
Cameroon	1997	1.7921
Cameroon	1998	1.9888
Cameroon	1999	1.7751
Cameroon	2000	1.1344
Cameroon	2001	1.6199
Cameroon	2002	1.7130
Cameroon	2003	2.6158
Cameroon	2004	4.1478
Cameroon	2005	-0.5504
Cameroon	2006	0.9952
Cameroon	2007	1.4406
Cameroon	2008	-0.0547
Cameroon	2009	-0.3183
Cameroon	2010	0.0001
Central African Republic	1961	3.0032
Central African Republic	1962	-5.5400
Central African Republic	1963	-2.6316
Central African Republic	1964	0.0538
Central African Republic	1965	-1.1098
Central African Republic	1966	-1.4660
Central African Republic	1967	2.4147
