picard-alfred-1844-12-21	1844-12-21 13:29	7.74553	48.58392	1913-03-08	http://www.wikidata.org/entity/Q2645477	Alfred Picard
biard-andre-1918-07-23	1918-07-23 09:15	-0.19527	48.89217	2001-09-24	http://www.wikidata.org/entity/Q2847292	André Biard
cheruel-pierre-1809-01-17	1809-01-17 01:55:40	1.09932	49.44313	1891-05-01	http://www.wikidata.org/entity/Q332586	Pierre Adolphe Chéruel
bertier-charles-1860-10-01	1860-10-01 05:37:08	5.71479	45.17869	1924-07-26	http://www.wikidata.org/entity/Q2958544	Charles Bertier
goretti-maria-1890-10-16		13.5	43.62	1902-07-06	http://www.wikidata.org/entity/Q234697	Maria Goretti
chailley-francois-1881-06-03	1881-06-03 13:21:16	2.18333	48.83333	1936-06-10	http://www.wikidata.org/entity/Q1892968	Marcel Chailley
malgaigne-francois-1806-02-14	1806-02-14 10:34:08	6.29117	48.3722	1865-10-17	http://www.wikidata.org/entity/Q867071	Joseph-François Malgaigne
tiriau-roger-1928-10-22	1928-10-22 09:30	-1.55336	47.21725	1984-01-01	http://www.wikidata.org/entity/Q16090929	Roger Tiriau
galipaux-felix-1860-12-12	1860-12-12 07:57:36	-0.5805	44.84044	1931-12-07	http://www.wikidata.org/entity/Q3092443	Félix Galipaux
prioux-rene-1879-04-11	1879-04-11 01:57:36	-0.5805	44.84044	1953-06-16	http://www.wikidata.org/entity/Q3426776	René Prioux
arnal-frank-1898-10-30	1898-10-30 10:51	3.89569	44.33388	1985-06-23	http://www.wikidata.org/entity/Q3082051	Franck Arnal
choisnard-jean-felix-cl-1846-03-11				1924-01-01	http://www.wikidata.org/entity/Q110016814	Félix Choisnard
heriat-philippe-payelle-1898-09-15	1898-09-15 16:21	2.3488	48.85341	1971-10-10	http://www.wikidata.org/entity/Q2659138	Philippe Hériat
bertrand-gabriel-1867-05-17	1867-05-17 09:50:40	2.3488	48.85341	1962-06-20	http://www.wikidata.org/entity/Q131987	Gabriel Bertrand
jouffret-andre-1921-02-11	1921-02-11 01:00	3.08682	45.77969	2008-07-02	http://www.wikidata.org/entity/Q122371423	André Jouffret
pompidou-georges-1911-07-05	1911-07-05 07:30	2.73136	45.37146	1974-04-02	http://www.wikidata.org/entity/Q2185	Georges Pompidou
loi-duilio-1929-04-19	1929-04-19 15:40	13.78	45.64861	2008-01-20	http://www.wikidata.org/entity/Q328126	Duilio Loi
rio-roger-1913-02-13	1913-02-13 09:00	2.76667	50.3	1999-04-23	http://www.wikidata.org/entity/Q1787839	Roger Rio
gros-brigitte-servan-schr-1925-06-12	1925-06-12 22:50	2.0904	48.89643	1985-03-11	http://www.wikidata.org/entity/Q2925431	Brigitte Gros
gherardi-gherardo-1891-07-02	1891-07-02 19:40:04	11	44.5	1949-03-10	http://www.wikidata.org/entity/Q1521637	Gherardo Gherardi
casaux-louis-1938-07-15	1938-07-15 16:30	0.00123	43.23339	1995-10-23	http://www.wikidata.org/entity/Q3261440	Louis Casaux
maffii-maffio-1881-08-06	1881-08-06 23:02	11	43.7	1957-11-30	http://www.wikidata.org/entity/Q3843048	Maffio Maffii
blanc-ernest-1923-11-01		0	0	2010-12-22	http://www.wikidata.org/entity/Q3056848	Ernest Blanc
legris-jacques-1919-02-22	1919-02-22 22:00	2.13424	48.80359	1988-01-31	http://www.wikidata.org/entity/Q110176757	Jacques Legris
boujut-pierre-1913-02-27	1913-02-27 10:00	-0.17329	45.6816	1992-06-29	http://www.wikidata.org/entity/Q3384123	Pierre Boujut
goubie-jean-1842-01-12	1842-01-12 22:50:40	2.3488	48.85341	1899-09-05	http://www.wikidata.org/entity/Q3169934	Jean Richard Goubie
diagne-raoul-1910-11-10		-54	5.33333	2002-11-04	http://www.wikidata.org/entity/Q1333130	Raoul Diagne
modigliani-amedeo-1884-07-12	1884-07-12 08:10:04	10.316	43.54264	1920-01-24	http://www.wikidata.org/entity/Q120993	Amedeo Modigliani
marcaillou-sylvain-1911-02-08	1911-02-08 00:50:40	1.44367	43.60426	2007-09-28	http://www.wikidata.org/entity/Q3507064	Sylvain Marcaillou
bergougnan-yves-1924-05-08	1924-05-08 12:00	1.44367	43.60426	2006-04-15	http://www.wikidata.org/entity/Q3573482	Yves Bergougnan
deshayes-charles-1831-11-09	1831-11-09 10:34:08	5.92836	43.12442	1905-02-20	http://www.wikidata.org/entity/Q52149846	Charles Félix Edouard Deshayes
scali-john-1918-04-27	1918-04-27 08:51	-81.38333	40.8	1995-10-09	http://www.wikidata.org/entity/Q6095801	John A. Scali
tarneaud-jean-1888-01-06	1888-01-06 06:59:20	-0.17329	45.6816	1972-07-19	http://www.wikidata.org/entity/Q3174743	Jean Tarneaud
staudinger-hermann-1881-03-23		8.37	49.63	1965-09-08	http://www.wikidata.org/entity/Q48956	Hermann Staudinger
francois-germaine-1908-11-11				1970-02-23	http://www.wikidata.org/entity/Q3104182	Germaine François
arbaud-joseph-1874-10-06	1874-10-06 07:38:32	5.52679	43.63677	1950-03-02	http://www.wikidata.org/entity/Q2087071	Joseph d'Arbaud
berens-totenohl-josefa-1891-03-30		8.28	51.35	1969-06-06	http://www.wikidata.org/entity/Q98966	Josefa Berens-Totenohl
tonnemaker-f-clayton-1928-06-08	1928-06-09 03:00	-93.41667	45.83333	1996-12-25	http://www.wikidata.org/entity/Q5130333	Clayton Tonnemaker
delorme-danielle-1926-10-09	1926-10-09 04:00	2.28864	48.89389	2015-10-18	http://www.wikidata.org/entity/Q290517	Danièle Delorme
sauvage-paul-1939-03-17	1939-03-17 20:30	1.48597	46.23791	2019-12-17	http://www.wikidata.org/entity/Q1377389	Paul Sauvage
cazaux-henri-1928-09-18	1928-09-18 02:00	-0.07	42.9	2024-06-14	http://www.wikidata.org/entity/Q125873782	Henri Cazaux
mauron-marie-1896-04-05	1896-04-05 22:50:40	5.36667	43.3	1986-10-31	http://www.wikidata.org/entity/Q3292688	Marie Mauron
larrey-felix-1808-09-18	1808-09-18 07:50:40	2.3488	48.85341	1895-10-08	http://www.wikidata.org/entity/Q3092464	Félix Hippolyte Larrey
croizat-amboise-1901-01-28		0	0	1951-02-11	http://www.wikidata.org/entity/Q2842375	Ambroise Croizat
manessier-alfred-1911-12-05	1911-12-05 13:00	2.3	49.9	1993-08-01	http://www.wikidata.org/entity/Q664268	Alfred Manessier
mollard-emile-1895-08-23	1895-08-23 09:51	2.20289	48.84598	1991-10-16	http://www.wikidata.org/entity/Q65153527	Emile Mollard
cluseau-lanauve-jean-1914-11-07	1914-11-07 19:30	0.71439	45.18691	1997-02-07	http://www.wikidata.org/entity/Q3171349	Jean Cluseau-Lanauve
speight-bob-1930-10-07	1930-10-07 11:30	-78.63333	35.76667	2007-03-01	http://www.wikidata.org/entity/Q4935602	Bobby Speight
terzieff-laurent-terziev-1935-06-27	1935-06-27 01:00	1.44367	43.60426	2010-07-02	http://www.wikidata.org/entity/Q523545	Laurent Terzieff
domingo-marcel-1924-01-15	1924-01-15 16:00	4.63031	43.67681	2010-12-10	http://www.wikidata.org/entity/Q507447	Marcel Domingo
cappello-gino-1920-06-01	1920-06-01 23:00	11.88181	45.41519	1990-03-28	http://www.wikidata.org/entity/Q1539178	Gino Cappello
debray-henri-1827-07-26	1827-07-26 14:50:48	2.3	49.9	1888-07-19	http://www.wikidata.org/entity/Q3130927	Henri Debray
calve-emma-1858-08-15				1942-01-06	http://www.wikidata.org/entity/Q452065	Emma Calvé
lacroix-jean-paul-1914-03-22	1914-03-22 23:00	2.25404	48.91882	1993-09-23	http://www.wikidata.org/entity/Q3168560	Jean-Paul Lacroix
